Start Map	X	Y	End Map	DestX	DestY	Group	Friendly Name
UNION_CAVE_B1F	7	19	UNION_CAVE_1F	5	19	Union Cave B1F	Union Cave B1F Up Ladder 
UNION_CAVE_B1F	3	33	UNION_CAVE_1F	3	33	Union Cave Pass West	Union Cave Passage West Ladder 
UNION_CAVE_B1F	17	31	UNION_CAVE_B2F	5	3	Union Cave Pass East	Union Cave Passage East Ladder 
UNION_CAVE_B2F	5	3	UNION_CAVE_B1F	17	31	Union Cave Lapras Basement	Union Cave Lapras Basement Exit
SLOWPOKE_WELL_B1F	17	15	AZALEA_TOWN	31	7	Slowpoke Well Main Entrance	Slowpoke Well Exit
SLOWPOKE_WELL_B1F	7	11	SLOWPOKE_WELL_B2F	9	11	Slowpoke Well HM Locked	Slowpoke Well Basement Access Exit
SLOWPOKE_WELL_B2F	9	11	SLOWPOKE_WELL_B1F	7	11	Slowpoke Well Basement	Slowpoke Well Basement Exit
OLIVINE_LIGHTHOUSE_1F	10	17	OLIVINE_CITY	29	27	Lighthouse 1F	OLIVINE_LIGHTHOUSE_1F Exit
OLIVINE_LIGHTHOUSE_1F	11	17	OLIVINE_CITY	29	27	Lighthouse 1F	OLIVINE_LIGHTHOUSE_1F Exit 2
OLIVINE_LIGHTHOUSE_1F	3	11	OLIVINE_LIGHTHOUSE_2F	3	11	Lighthouse 1F	Lighthouse 1F Up 
OLIVINE_LIGHTHOUSE_1F	16	13	OLIVINE_LIGHTHOUSE_2F	16	13	Lighthouse 1F	Lighthouse 2F Hole Drop Point
OLIVINE_LIGHTHOUSE_1F	17	13	OLIVINE_LIGHTHOUSE_2F	17	13	Lighthouse 1F	Lighthouse 2F Hole Drop Point 2
OLIVINE_LIGHTHOUSE_2F	3	11	OLIVINE_LIGHTHOUSE_1F	3	11	Lighthouse 2F	Lighthouse 2F Down 
OLIVINE_LIGHTHOUSE_2F	5	3	OLIVINE_LIGHTHOUSE_3F	5	3	Lighthouse 2F	Lighthouse 2F Up 
OLIVINE_LIGHTHOUSE_2F	16	13	OLIVINE_LIGHTHOUSE_1F	16	13	Lighthouse 2F	Lighthouse 2F Drop
OLIVINE_LIGHTHOUSE_2F	17	13	OLIVINE_LIGHTHOUSE_1F	17	13	Lighthouse 2F	Lighthouse 2F Drop
OLIVINE_LIGHTHOUSE_2F	16	11	OLIVINE_LIGHTHOUSE_3F	16	11	Lighthouse 2F	Lighthouse 3F Hole Drop Point
OLIVINE_LIGHTHOUSE_2F	17	11	OLIVINE_LIGHTHOUSE_3F	17	11	Lighthouse 2F	Lighthouse 3F Hole Drop Point 2
OLIVINE_LIGHTHOUSE_3F	13	3	OLIVINE_LIGHTHOUSE_4F	13	3	Lighthouse 3F	Lighthouse 3F Up 
OLIVINE_LIGHTHOUSE_3F	5	3	OLIVINE_LIGHTHOUSE_2F	5	3	Lighthouse 3F	Lighthouse 3F Down 
OLIVINE_LIGHTHOUSE_3F	9	5	OLIVINE_LIGHTHOUSE_4F	9	5	Lighthouse 3F Middle	Lighthouse 3F Middle Up 
OLIVINE_LIGHTHOUSE_3F	16	11	OLIVINE_LIGHTHOUSE_2F	16	11	Lighthouse 3F	Lighthouse 3F Drop
OLIVINE_LIGHTHOUSE_3F	17	11	OLIVINE_LIGHTHOUSE_2F	17	11	Lighthouse 3F	Lighthouse 3F Drop 2
OLIVINE_LIGHTHOUSE_3F	16	9	OLIVINE_LIGHTHOUSE_4F	16	9	Lighthouse 3F	Lighthouse 4F Hole Drop Point
OLIVINE_LIGHTHOUSE_3F	17	9	OLIVINE_LIGHTHOUSE_4F	17	9	Lighthouse 3F	Lighthouse 4F Hole Drop Point 2
OLIVINE_LIGHTHOUSE_3F	8	3	OLIVINE_LIGHTHOUSE_4F	8	3	Lighthouse 3F Middle	Lighthouse 4F Middle Hole Drop Point
OLIVINE_LIGHTHOUSE_3F	9	3	OLIVINE_LIGHTHOUSE_4F	9	3	Lighthouse 3F Middle	Lighthouse 4F Middle Hole Drop Point 2
OLIVINE_LIGHTHOUSE_4F	13	3	OLIVINE_LIGHTHOUSE_3F	13	3	Lighthouse 4F	Lighthouse 4F Down 
OLIVINE_LIGHTHOUSE_4F	3	5	OLIVINE_LIGHTHOUSE_5F	3	5	Lighthouse 4F	Lighthouse 4F Up 
OLIVINE_LIGHTHOUSE_4F	9	7	OLIVINE_LIGHTHOUSE_5F	9	7	Lighthouse 4F Middle	Lighthouse 4F Middle Up 
OLIVINE_LIGHTHOUSE_4F	9	5	OLIVINE_LIGHTHOUSE_3F	9	5	Lighthouse 4F Middle	Lighthouse 4F Middle Down 
OLIVINE_LIGHTHOUSE_4F	16	9	OLIVINE_LIGHTHOUSE_3F	16	9	Lighthouse 4F	Lighthouse 4F Drop
OLIVINE_LIGHTHOUSE_4F	17	9	OLIVINE_LIGHTHOUSE_3F	17	9	Lighthouse 4F	Lighthouse 4F Drop 2
OLIVINE_LIGHTHOUSE_4F	8	3	OLIVINE_LIGHTHOUSE_3F	8	3	Lighthouse 4F	Lighthouse 4F North Drop
OLIVINE_LIGHTHOUSE_4F	9	3	OLIVINE_LIGHTHOUSE_3F	9	3	Lighthouse 4F	Lighthouse 4F North Drop 2
OLIVINE_LIGHTHOUSE_4F	16	7	OLIVINE_LIGHTHOUSE_5F	16	7	Lighthouse 4F	Lighthouse 5F Hole Drop Point
OLIVINE_LIGHTHOUSE_4F	17	7	OLIVINE_LIGHTHOUSE_5F	17	7	Lighthouse 4F	Lighthouse 5F Hole Drop Point 2
OLIVINE_LIGHTHOUSE_5F	9	15	OLIVINE_LIGHTHOUSE_6F	9	15	Lighthouse 5F Center	Lighthouse 5F Center Up 
OLIVINE_LIGHTHOUSE_5F	3	5	OLIVINE_LIGHTHOUSE_4F	3	5	Lighthouse 5F	Lighthouse 5F Down 
OLIVINE_LIGHTHOUSE_5F	9	7	OLIVINE_LIGHTHOUSE_4F	9	7	Lighthouse 5F Center	Lighthouse 5F Center Down 
OLIVINE_LIGHTHOUSE_5F	16	7	OLIVINE_LIGHTHOUSE_4F	16	7	Lighthouse 5F	Lighthouse 5F Drop
OLIVINE_LIGHTHOUSE_5F	17	7	OLIVINE_LIGHTHOUSE_4F	17	7	Lighthouse 5F	Lighthouse 5F Drop
OLIVINE_LIGHTHOUSE_5F	16	5	OLIVINE_LIGHTHOUSE_6F	16	5	Lighthouse 5F	Lighthouse 6F Drop Point
OLIVINE_LIGHTHOUSE_5F	17	5	OLIVINE_LIGHTHOUSE_6F	17	5	Lighthouse 5F	Lighthouse 6F Drop Point 2
OLIVINE_LIGHTHOUSE_6F	9	15	OLIVINE_LIGHTHOUSE_5F	9	15	Lighthouse Roof	Lighthouse Roof Ladder Down 
OLIVINE_LIGHTHOUSE_6F	16	5	OLIVINE_LIGHTHOUSE_5F	16	5	Lighthouse Roof	Lighthouse Roof Hole 
OLIVINE_LIGHTHOUSE_6F	17	5	OLIVINE_LIGHTHOUSE_5F	17	5	Lighthouse Roof	Lighthouse Roof Hole  2
MAHOGANY_MART_1F	3	7	MAHOGANY_TOWN	11	7	Rocket Base Entrance	Mahogany Shop  Exit
MAHOGANY_MART_1F	4	7	MAHOGANY_TOWN	11	7	Rocket Base Entrance	Mahogany Shop  Exit 2
MAHOGANY_MART_1F	7	3	TEAM_ROCKET_BASE_B1F	27	2	Rocket Base Entrance Open	Rocket Base Entrance
TEAM_ROCKET_BASE_B1F	27	2	MAHOGANY_MART_1F	7	3	Rocket Base Statue Room	TEAM_ROCKET_BASE_B1F Exit
TEAM_ROCKET_BASE_B1F	3	14	TEAM_ROCKET_BASE_B2F	3	14	Rocket Base Statue Room	Rocket Base Statue Room Stairs Down 
TEAM_ROCKET_BASE_B1F	5	15	TEAM_ROCKET_BASE_B1F	25	2	Rocket Base Statue Room	Rocket Base Statue Room Warp
TEAM_ROCKET_BASE_B1F	25	2	TEAM_ROCKET_BASE_B1F	5	15	Rocket Base Statue Room	Rocket Base Statue Room Warp Drop Point
TEAM_ROCKET_BASE_B2F	3	14	TEAM_ROCKET_BASE_B1F	3	14	Generator Passage	Generator Passage Ladder Up 
TEAM_ROCKET_BASE_B2F	3	2	TEAM_ROCKET_BASE_B3F	3	2	Rocket Base B2F	Generator Room North West 
TEAM_ROCKET_BASE_B2F	27	2	TEAM_ROCKET_BASE_B3F	27	2	Rocket Base B2F	Generator Room North East 
TEAM_ROCKET_BASE_B2F	3	6	TEAM_ROCKET_BASE_B3F	3	6	Thief Room	Thief Room Exit
TEAM_ROCKET_BASE_B2F	27	14	TEAM_ROCKET_BASE_B3F	27	14	Generator Passage	Generator Passage Ladder Down 
TEAM_ROCKET_BASE_B3F	3	2	TEAM_ROCKET_BASE_B2F	3	2	Rocket Hideout Admin Room	Passwords Room 
TEAM_ROCKET_BASE_B3F	27	2	TEAM_ROCKET_BASE_B2F	27	2	Rocket Hideout Passwords Room	Passwords Room Stairs North 
TEAM_ROCKET_BASE_B3F	3	6	TEAM_ROCKET_BASE_B2F	3	6	Rocket Hideout Admin Room	Thief Room Entrance
TEAM_ROCKET_BASE_B3F	27	14	TEAM_ROCKET_BASE_B2F	27	14	Rocket Hideout Passwords Room	Passwords Room Stairs South 
ILEX_FOREST	1	5	ROUTE_34_ILEX_FOREST_GATE	4	7	Ilex North	Ilex to Route 34 Gate Entrance
ILEX_FOREST	3	42	ILEX_FOREST_AZALEA_GATE	0	4	Ilex South	Ilex to Azalea Gate Entrance
ILEX_FOREST	3	43	ILEX_FOREST_AZALEA_GATE	0	5	Ilex South	Ilex to Azalea Gate Entrance 2
GOLDENROD_UNDERGROUND	3	2	GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	21	25	Goldenrod Underground	Goldenrod Underground North Exit
GOLDENROD_UNDERGROUND	3	34	GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	5	25	Goldenrod Underground	Goldenrod Underground South Exit
GOLDENROD_UNDERGROUND	18	6	GOLDENROD_UNDERGROUND	21	31	Goldenrod Underground Basement Key	Goldenrod Underground Basement Key 
GOLDENROD_UNDERGROUND	21	31	GOLDENROD_UNDERGROUND	18	6	Goldenrod Underground Basement Passage	Basement Passage Carpet 
GOLDENROD_UNDERGROUND	22	31	GOLDENROD_UNDERGROUND	18	6	Goldenrod Underground Basement Passage	Basement Passage Carpet  2
GOLDENROD_UNDERGROUND	22	27	GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	23	3	Goldenrod Underground Basement Passage	Basement Passage Stairs 
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	23	3	GOLDENROD_UNDERGROUND	22	27	Goldenrod Underground Switch Room	Underground Switch Room Exit
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	22	10	GOLDENROD_UNDERGROUND_WAREHOUSE	2	12	Goldenrod Underground Switch Room	Warehouse Entrance
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	23	10	GOLDENROD_UNDERGROUND_WAREHOUSE	3	12	Goldenrod Underground Switch Room	Warehouse Entrance 2
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	5	25	GOLDENROD_UNDERGROUND	3	34	Goldenrod Underground North Hall	Goldenrod Underground North Hall Ladder 
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	4	29	GOLDENROD_CITY	11	29	Goldenrod Underground North Hall	Goldenrod Underground North Hall Carpet Entrance
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	5	29	GOLDENROD_CITY	11	29	Goldenrod Underground North Hall	Goldenrod Underground North Hall Carpet Entrance 2
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	21	25	GOLDENROD_UNDERGROUND	3	2	Goldenrod Underground South Hall	Goldenrod Underground South Hall Stairs 
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	20	29	GOLDENROD_CITY	9	5	Goldenrod Underground South Hall	Goldenrod Underground South Hall Carpet 
GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	21	29	GOLDENROD_CITY	9	5	Goldenrod Underground South Hall	Goldenrod Underground South Hall Carpet  2
GOLDENROD_DEPT_STORE_B1F	17	2	GOLDENROD_UNDERGROUND_WAREHOUSE	17	2	Goldenrod Dept. Store Basement Door	Goldenrod Warehouse From Dept. Store 
GOLDENROD_DEPT_STORE_B1F	9	4	GOLDENROD_DEPT_STORE_ELEVATOR	1	3	X	X
GOLDENROD_DEPT_STORE_B1F	10	4	GOLDENROD_DEPT_STORE_ELEVATOR	2	3	X	X
GOLDENROD_UNDERGROUND_WAREHOUSE	2	12	GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	22	10	Goldenrod Warehouse	Warehouse to Switch Room Exit
GOLDENROD_UNDERGROUND_WAREHOUSE	3	12	GOLDENROD_UNDERGROUND_SWITCH_ROOM_ENTRANCES	23	10	Goldenrod Warehouse	Warehouse to Switch Room Exit 2
GOLDENROD_UNDERGROUND_WAREHOUSE	17	2	GOLDENROD_DEPT_STORE_B1F	17	2	Goldenrod Warehouse	Goldenrod Warehouse to Dept. Store 
MOUNT_MORTAR_1F_OUTSIDE	3	33	ROUTE_42	10	5	Mt Mortar West	Mt Mortar West Exit
MOUNT_MORTAR_1F_OUTSIDE	17	33	ROUTE_42	28	9	Mt Mortar Middle Entrance Hall	Mt Mortar Middle Exit
MOUNT_MORTAR_1F_OUTSIDE	37	33	ROUTE_42	46	7	Mt Mortar East	Mt Mortar East Exit
MOUNT_MORTAR_1F_OUTSIDE	17	5	MOUNT_MORTAR_2F_INSIDE	17	33	Mt Mortar Middle Entrance Hall Waterfall	Mt Mortar Waterfall Cave Entrance
MOUNT_MORTAR_1F_OUTSIDE	11	21	MOUNT_MORTAR_1F_INSIDE	11	47	Mt Mortar West	Mt Mortar West Cave Entrance
MOUNT_MORTAR_1F_OUTSIDE	29	21	MOUNT_MORTAR_1F_INSIDE	29	47	Mt Mortar East	Mt Mortar East Cave Entrance
MOUNT_MORTAR_1F_OUTSIDE	17	29	MOUNT_MORTAR_B1F	19	29	Mt Mortar Middle Entrance Hall	Mt Mortar Surf Room Ladder 
MOUNT_MORTAR_1F_OUTSIDE	7	13	MOUNT_MORTAR_1F_INSIDE	5	39	Mt Mortar Ether Room	Mt Mortar Ether Room 
MOUNT_MORTAR_1F_OUTSIDE	33	13	MOUNT_MORTAR_1F_INSIDE	33	41	Mt Mortar Revive Room	Mt Mortar Revive Room 
MOUNT_MORTAR_1F_INSIDE	11	47	MOUNT_MORTAR_1F_OUTSIDE	11	21	Mt Mortar Middle	Mt Mortar Middle West Exit
MOUNT_MORTAR_1F_INSIDE	29	47	MOUNT_MORTAR_1F_OUTSIDE	29	21	Mt Mortar Middle	Mt Mortar Middle East Exit
MOUNT_MORTAR_1F_INSIDE	5	39	MOUNT_MORTAR_1F_OUTSIDE	7	13	Mt Mortar Middle	Mt Mortar Middle Left Ladder 
MOUNT_MORTAR_1F_INSIDE	33	41	MOUNT_MORTAR_1F_OUTSIDE	33	13	Mt Mortar Middle	Mt Mortar Middle Right Ladder 
MOUNT_MORTAR_1F_INSIDE	3	19	MOUNT_MORTAR_B1F	3	3	Mt Mortar Middle Waterfall	Mt Mortar Waterfall Ladder Down 
MOUNT_MORTAR_1F_INSIDE	9	9	MOUNT_MORTAR_2F_INSIDE	3	5	Mt Mortar Middle Waterfall	Mt Mortar Waterfall Ladder Up 
MOUNT_MORTAR_2F_INSIDE	17	33	MOUNT_MORTAR_1F_OUTSIDE	17	5	Mortar Waterfall Room South	Mortar Waterfall Exit 
MOUNT_MORTAR_2F_INSIDE	3	5	MOUNT_MORTAR_1F_INSIDE	9	9	Mortar Waterfall Room North	Mortar Waterfall Ladder Down 
MOUNT_MORTAR_B1F	3	3	MOUNT_MORTAR_1F_INSIDE	3	19	Mortar Surf North	Tyrogue Room Exit
MOUNT_MORTAR_B1F	19	29	MOUNT_MORTAR_1F_OUTSIDE	17	29	Mortar Surf South	Mortar Surf Exit
ICE_PATH_1F	4	19	ROUTE_44	56	7	Ice Path Route 44 Side	Ice Path Route 44 Exit
ICE_PATH_1F	36	27	BLACKTHORN_CITY	36	9	Ice Path Blackthorn Side	Ice Path Blackthorn City Exit
ICE_PATH_1F	37	5	ICE_PATH_B1F	3	15	Ice Path Route 44 Side	Ice Path Route 44 Side Ladder Down 
ICE_PATH_1F	37	13	ICE_PATH_B1F	5	25	Ice Path Blackthorn Side	Ice Path Blackthorn Side Ladder Down 
ICE_PATH_B1F	3	15	ICE_PATH_1F	37	5	Ice Path Boulders	Ice Path Boulders Up Ladder 
ICE_PATH_B1F	17	3	ICE_PATH_B2F_MAHOGANY_SIDE	17	1	Ice Path Boulders	Ice Path Boulders Down Ladder 
ICE_PATH_B1F	11	2	ICE_PATH_B2F_MAHOGANY_SIDE	11	4	Ice Path Boulders	Ice Path Boulder Drop NE
ICE_PATH_B1F	4	7	ICE_PATH_B2F_MAHOGANY_SIDE	4	6	Ice Path Boulders	Ice Path Boulder Drop NW
ICE_PATH_B1F	5	12	ICE_PATH_B2F_MAHOGANY_SIDE	4	12	Ice Path Boulders	Ice Path Boulder Drop SW
ICE_PATH_B1F	12	13	ICE_PATH_B2F_MAHOGANY_SIDE	12	12	Ice Path Boulders	Ice Path Boulder Drop SE
ICE_PATH_B1F	5	25	ICE_PATH_1F	37	13	Ice Path Access	Ice Path Slip Room Ladder Up 
ICE_PATH_B1F	11	27	ICE_PATH_B2F_BLACKTHORN_SIDE	3	15	Ice Path Access	Ice Path Slip Room Ladder Down 
ICE_PATH_B2F_MAHOGANY_SIDE	17	1	ICE_PATH_B1F	17	3	Ice Path Boulder Drop Room	Ice Path Boulder Drop Room Escape 
ICE_PATH_B2F_MAHOGANY_SIDE	9	11	ICE_PATH_B3F	3	5	Ice Path Boulder Drop Room With Strength	Ice Path Boulder Drop Room Continue 
ICE_PATH_B2F_MAHOGANY_SIDE	11	4	ICE_PATH_B1F	11	2	Ice Path Boulder Drop Room	Ice Path Boulder Drop NE Drop Point
ICE_PATH_B2F_MAHOGANY_SIDE	4	6	ICE_PATH_B1F	4	7	Ice Path Boulder Drop Room	Ice Path Boulder Drop NW Drop Point
ICE_PATH_B2F_MAHOGANY_SIDE	4	12	ICE_PATH_B1F	5	12	Ice Path Boulder Drop Room	Ice Path Boulder Drop SW Drop Point
ICE_PATH_B2F_MAHOGANY_SIDE	12	12	ICE_PATH_B1F	12	13	Ice Path Boulder Drop Room	Ice Path Boulder Drop SE Drop Point
ICE_PATH_B2F_BLACKTHORN_SIDE	3	15	ICE_PATH_B1F	11	27	Ice Path Island Room	Ice Path Island Room Ladder Up 
ICE_PATH_B2F_BLACKTHORN_SIDE	3	3	ICE_PATH_B3F	15	5	Ice Path Island Room	Ice Path Island Room Ladder Down 
ICE_PATH_B3F	3	5	ICE_PATH_B2F_MAHOGANY_SIDE	9	11	Ice Path Rock Room	Ice Path Rock Room West Ladder Up 
ICE_PATH_B3F	15	5	ICE_PATH_B2F_BLACKTHORN_SIDE	3	3	Ice Path Rock Room	Ice Path Rock Room East Ladder Up 
WHIRL_ISLAND_NW	5	7	ROUTE_41	12	17	Whirl Island NW Exit	WHIRL_ISLAND_NW Exit
WHIRL_ISLAND_NW	5	3	WHIRL_ISLAND_B1F	5	5	Whirl Island NW Exit	Whirl Island NW Ladder 
WHIRL_ISLAND_NW	3	15	WHIRL_ISLAND_SW	3	15	Whirl Island NW Passage	Whirl Island NW Passage Left 
WHIRL_ISLAND_NW	7	15	WHIRL_ISLAND_CAVE	3	13	Whirl Island NW Passage	Whirl Island NW Passage Right 
WHIRL_ISLAND_NE	3	13	ROUTE_41	36	19	Whirl Island NE	WHIRL_ISLAND_NE Exit
WHIRL_ISLAND_NE	17	3	WHIRL_ISLAND_B1F	35	3	Whirl Island NE Ledge	Whirl Island NE Ledge 
WHIRL_ISLAND_NE	13	11	WHIRL_ISLAND_B1F	29	9	Whirl Island NE Item	Whirl Island NE Item 
WHIRL_ISLAND_SW	5	7	ROUTE_41	12	37	Whirl Island SW	WHIRL_ISLAND_SW Exit
WHIRL_ISLAND_SW	17	3	WHIRL_ISLAND_B1F	23	31	Whirl Island SW Surf	Whirl Island SW Surf 
WHIRL_ISLAND_SW	3	3	WHIRL_ISLAND_B1F	9	31	Whirl Island SW	Whirl Island SW Ladder 
WHIRL_ISLAND_SW	3	15	WHIRL_ISLAND_NW	3	15	Whirl Island SW Passage Surf Left	Whirl Island SW Passage Surf Left 
WHIRL_ISLAND_SW	17	15	WHIRL_ISLAND_B2F	13	31	Whirl Island SW Passage Surf Right	Whirl Island SW Passage Surf Right 
WHIRL_ISLAND_CAVE	7	5	WHIRL_ISLAND_B1F	17	21	Whirl Island Cave	Whirl Island Cave North Exit
WHIRL_ISLAND_CAVE	3	13	WHIRL_ISLAND_NW	7	15	Whirl Island Cave	Whirl Island Cave South Exit
WHIRL_ISLAND_SE	5	13	ROUTE_41	36	45	Whirl Island SE	Whirl Island SE Exit
WHIRL_ISLAND_SE	5	3	WHIRL_ISLAND_B1F	31	29	Whirl Island SE	Whirl Island SE Ladder 
WHIRL_ISLAND_B1F	5	5	WHIRL_ISLAND_NW	5	3	Whirl Island Main	Whirl Island Main Ladder Up 
WHIRL_ISLAND_B1F	35	3	WHIRL_ISLAND_NE	17	3	Whirl Island Lugia Passage	Whirl Island Lugia Passage Up 
WHIRL_ISLAND_B1F	29	9	WHIRL_ISLAND_NE	13	11	Whirl Island Main	Whirl Island Item Ladder Up 
WHIRL_ISLAND_B1F	9	31	WHIRL_ISLAND_SW	3	3	Whirl Island Ledge	Whirl Island Ledge Left 
WHIRL_ISLAND_B1F	23	31	WHIRL_ISLAND_SW	17	3	Whirl Island Boulder	Whirl Island Boulder Left 
WHIRL_ISLAND_B1F	31	29	WHIRL_ISLAND_SE	5	3	Whirl Island Boulder	Whirl Island Boulder Right 
WHIRL_ISLAND_B1F	25	21	WHIRL_ISLAND_B2F	11	5	Whirl Island Lugia Passage	Whirl Island Lugia Passage Down 
WHIRL_ISLAND_B1F	13	27	WHIRL_ISLAND_B2F	7	11	Whirl Island Main	Whirl Island Main Ladder Down 
WHIRL_ISLAND_B1F	17	21	WHIRL_ISLAND_CAVE	7	5	Whirl Island Ledge Cave	Whirl Island Ledge Cave 
WHIRL_ISLAND_B2F	11	5	WHIRL_ISLAND_B1F	25	21	Whirl Island Waterfall Top	Whirl Island Waterfall Top 
WHIRL_ISLAND_B2F	7	11	WHIRL_ISLAND_B1F	13	27	Whirl Island Item Room	Whirl Island Item Room 
WHIRL_ISLAND_B2F	7	25	WHIRL_ISLAND_LUGIA_CHAMBER	9	13	Whirl Island Waterfall Bottom	Whirl Island Lugia Entrance
WHIRL_ISLAND_B2F	13	31	WHIRL_ISLAND_SW	17	15	Whirl Island Waterfall Ladder	Whirl Island Waterfall Ladder 
WHIRL_ISLAND_LUGIA_CHAMBER	9	13	WHIRL_ISLAND_B2F	7	25	Lugia Chamber	Lugia Chamber Exit
SILVER_CAVE_ROOM_1	9	33	SILVER_CAVE_OUTSIDE	18	11	Silver Cave Room 1	SILVER_CAVE_ROOM_1 Exit
SILVER_CAVE_ROOM_1	15	1	SILVER_CAVE_ROOM_2	17	31	Silver Cave Room 1	SILVER_CAVE_ROOM_2 Entrance
SILVER_CAVE_ROOM_2	17	31	SILVER_CAVE_ROOM_1	15	1	Silver Cave Room 2	Silver Cave Room 2 Exit
SILVER_CAVE_ROOM_2	11	5	SILVER_CAVE_ROOM_3	9	33	Silver Cave Room 2	Silver Cave Room 3 Entrance
SILVER_CAVE_ROOM_2	13	21	SILVER_CAVE_ITEM_ROOMS	13	3	Silver Cave Left Waterfall	Silver Cave Left Waterfall 
SILVER_CAVE_ROOM_2	23	3	SILVER_CAVE_ITEM_ROOMS	7	15	Silver Cave Right Waterfall	Silver Cave Right Waterfall 
SILVER_CAVE_ROOM_3	9	33	SILVER_CAVE_ROOM_2	11	5	Reds Room	Reds Room Exit
SILVER_CAVE_ITEM_ROOMS	13	3	SILVER_CAVE_ROOM_2	13	21	Silver Cave Item Room 1	Silver Cave Item Room North Exit
SILVER_CAVE_ITEM_ROOMS	7	15	SILVER_CAVE_ROOM_2	23	3	Silver Cave Item Room 2	Silver Cave Item Room South Exit
DARK_CAVE_VIOLET_ENTRANCE	3	15	ROUTE_31	34	5	Dark Cave Violet	Dark Cave Violet Exit
DARK_CAVE_VIOLET_ENTRANCE	17	1	DARK_CAVE_BLACKTHORN_ENTRANCE	3	25	Dark Cave Violet to Blackthorn	Dark Cave Blackthorn Passage 
DARK_CAVE_VIOLET_ENTRANCE	35	33	ROUTE_46	14	5	Dark Cave Route 46	Dark Cave Route 46 Exit
DARK_CAVE_BLACKTHORN_ENTRANCE	23	3	ROUTE_45	2	5	Dark Cave North	Dark Cave North Exit
DARK_CAVE_BLACKTHORN_ENTRANCE	3	25	DARK_CAVE_VIOLET_ENTRANCE	17	1	Dark Cave North Block	Dark Cave North to South 
DRAGONS_DEN_1F	3	5	BLACKTHORN_CITY	20	1	Dragons Den Hall 1	DRAGONS_DEN_1F Exit
DRAGONS_DEN_1F	3	3	DRAGONS_DEN_1F	5	13	Dragons Den Hall 1	Dragons Den Hall 1 Ladder Down 
DRAGONS_DEN_1F	5	15	DRAGONS_DEN_B1F	20	3	Dragons Den Hall 2	Dragons Den Main Entrance
DRAGONS_DEN_1F	5	13	DRAGONS_DEN_1F	3	3	Dragons Den Hall 2	Dragons Den Hall 2 Ladder Up 
DRAGONS_DEN_B1F	20	3	DRAGONS_DEN_1F	5	15	Dragons Den	Dragons Den Main Exit
DRAGONS_DEN_B1F	19	29	DRAGON_SHRINE	4	9	Dragons Den Shrine	DRAGON_SHRINE Entrance
DRAGON_SHRINE	4	9	DRAGONS_DEN_B1F	19	29	Dragon Shrine	DRAGON_SHRINE Exit
DRAGON_SHRINE	5	9	DRAGONS_DEN_B1F	19	29	Dragon Shrine	DRAGON_SHRINE Exit 2
TOHJO_FALLS	13	15	ROUTE_27	26	5	Tojho Falls West	Tojho West Exit
TOHJO_FALLS	25	15	ROUTE_27	36	5	Tojho Falls East	Tojho Falls East Exit
OLIVINE_POKECENTER_1F	3	7	OLIVINE_CITY	13	21	Olivine Center	OLIVINE_POKECENTER_1F Exit
OLIVINE_POKECENTER_1F	4	7	OLIVINE_CITY	13	21	Olivine Center	OLIVINE_POKECENTER_1F Exit 2
OLIVINE_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Olivine Center	Olivine Center Stairs
OLIVINE_GYM	4	15	OLIVINE_CITY	10	11	Olivine Gym	OLIVINE_GYM Exit
OLIVINE_GYM	5	15	OLIVINE_CITY	10	11	Olivine Gym	OLIVINE_GYM Exit 2
OLIVINE_TIMS_HOUSE	2	7	OLIVINE_CITY	25	11	Olivine Trade House	Olivine Trade House Exit
OLIVINE_TIMS_HOUSE	3	7	OLIVINE_CITY	25	11	Olivine Trade House	Olivine Trade House Exit 2
OLIVINE_HOUSE_BETA	2	7	OLIVINE_CITY	0	0	X	X
OLIVINE_HOUSE_BETA	3	7	OLIVINE_CITY	0	0	X	X
OLIVINE_PUNISHMENT_SPEECH_HOUSE	2	7	OLIVINE_CITY	29	11	Olivine Punishment House	OLIVINE_PUNISHMENT_SPEECH_HOUSE Exit
OLIVINE_PUNISHMENT_SPEECH_HOUSE	3	7	OLIVINE_CITY	29	11	Olivine Punishment House	OLIVINE_PUNISHMENT_SPEECH_HOUSE Exit 2
OLIVINE_GOOD_ROD_HOUSE	2	7	OLIVINE_CITY	13	15	Olivine Good Rod House	OLIVINE_GOOD_ROD_HOUSE Exit
