Ice Path Boulders Up Ladder 	(Ice Path Boulders)	->	Ice Path Route 44 Side Ladder Down 	(Ice Path Route 44 Side)
Ice Path Boulders Down Ladder 	(Ice Path Boulders)	->	Ice Path Boulder Drop Room Escape 	(Ice Path Boulder Drop Room)
Ice Path Slip Room Ladder Up 	(Ice Path Access)	->	Ice Path Blackthorn Side Ladder Down 	(Ice Path Blackthorn Side)
Ice Path Slip Room Ladder Down 	(Ice Path Access)	->	Ice Path Island Room Ladder Up 	(Ice Path Island Room)
Ice Path Boulder Drop Room Escape 	(Ice Path Boulder Drop Room)	->	Ice Path Boulders Down Ladder 	(Ice Path Boulders)
Ice Path Boulder Drop Room Continue 	(Ice Path Boulder Drop Room With Strength)	->	Ice Path Rock Room West Ladder Up 	(Ice Path Rock Room)
Ice Path Island Room Ladder Up 	(Ice Path Island Room)	->	Ice Path Slip Room Ladder Down 	(Ice Path Access)
Ice Path Island Room Ladder Down 	(Ice Path Island Room)	->	Ice Path Rock Room East Ladder Up 	(Ice Path Rock Room)
Ice Path Rock Room West Ladder Up 	(Ice Path Rock Room)	->	Ice Path Boulder Drop Room Continue 	(Ice Path Boulder Drop Room With Strength)
Ice Path Rock Room East Ladder Up 	(Ice Path Rock Room)	->	Ice Path Island Room Ladder Down 	(Ice Path Island Room)
WHIRL_ISLAND_NW Exit	(Whirl Island NW Exit)	->	WHIRL_ISLAND_NW Entrance	(Whirl NW)
Whirl Island NW Ladder 	(Whirl Island NW Exit)	->	Whirl Island Main Ladder Up 	(Whirl Island Main)
Whirl Island NW Passage Left 	(Whirl Island NW Passage)	->	Whirl Island SW Passage Surf Left 	(Whirl Island SW Passage Surf Left)
Whirl Island NW Passage Right 	(Whirl Island NW Passage)	->	Whirl Island Cave South Exit	(Whirl Island Cave)
WHIRL_ISLAND_NE Exit	(Whirl Island NE)	->	WHIRL_ISLAND_NE Entrance	(Whirl NE)
Whirl Island NE Ledge 	(Whirl Island NE Ledge)	->	Whirl Island Lugia Passage Up 	(Whirl Island Lugia Passage)
Whirl Island NE Item 	(Whirl Island NE Item)	->	Whirl Island Item Ladder Up 	(Whirl Island Main)
WHIRL_ISLAND_SW Exit	(Whirl Island SW)	->	WHIRL_ISLAND_SW Entrance	(Whirl SW)
Whirl Island SW Surf 	(Whirl Island SW Surf)	->	Whirl Island Boulder Left 	(Whirl Island Boulder)
Whirl Island SW Ladder 	(Whirl Island SW)	->	Whirl Island Ledge Left 	(Whirl Island Ledge)
Whirl Island SW Passage Surf Left 	(Whirl Island SW Passage Surf Left)	->	Whirl Island NW Passage Left 	(Whirl Island NW Passage)
Whirl Island SW Passage Surf Right 	(Whirl Island SW Passage Surf Right)	->	Whirl Island Waterfall Ladder 	(Whirl Island Waterfall Ladder)
Whirl Island Cave North Exit	(Whirl Island Cave)	->	Whirl Island Ledge Cave 	(Whirl Island Ledge Cave)
Whirl Island Cave South Exit	(Whirl Island Cave)	->	Whirl Island NW Passage Right 	(Whirl Island NW Passage)
Whirl Island SE Exit	(Whirl Island SE)	->	WHIRL_ISLAND_SE Entrance	(Whirl SE)
Whirl Island SE Ladder 	(Whirl Island SE)	->	Whirl Island Boulder Right 	(Whirl Island Boulder)
Whirl Island Main Ladder Up 	(Whirl Island Main)	->	Whirl Island NW Ladder 	(Whirl Island NW Exit)
Whirl Island Lugia Passage Up 	(Whirl Island Lugia Passage)	->	Whirl Island NE Ledge 	(Whirl Island NE Ledge)
Whirl Island Item Ladder Up 	(Whirl Island Main)	->	Whirl Island NE Item 	(Whirl Island NE Item)
Whirl Island Ledge Left 	(Whirl Island Ledge)	->	Whirl Island SW Ladder 	(Whirl Island SW)
Whirl Island Boulder Left 	(Whirl Island Boulder)	->	Whirl Island SW Surf 	(Whirl Island SW Surf)
Whirl Island Boulder Right 	(Whirl Island Boulder)	->	Whirl Island SE Ladder 	(Whirl Island SE)
Whirl Island Lugia Passage Down 	(Whirl Island Lugia Passage)	->	Whirl Island Waterfall Top 	(Whirl Island Waterfall Top)
Whirl Island Main Ladder Down 	(Whirl Island Main)	->	Whirl Island Item Room 	(Whirl Island Item Room)
Whirl Island Ledge Cave 	(Whirl Island Ledge Cave)	->	Whirl Island Cave North Exit	(Whirl Island Cave)
Whirl Island Waterfall Top 	(Whirl Island Waterfall Top)	->	Whirl Island Lugia Passage Down 	(Whirl Island Lugia Passage)
Whirl Island Item Room 	(Whirl Island Item Room)	->	Whirl Island Main Ladder Down 	(Whirl Island Main)
Whirl Island Lugia Entrance	(Whirl Island Waterfall Bottom)	->	Lugia Chamber Exit	(Lugia Chamber)
Whirl Island Waterfall Ladder 	(Whirl Island Waterfall Ladder)	->	Whirl Island SW Passage Surf Right 	(Whirl Island SW Passage Surf Right)
Lugia Chamber Exit	(Lugia Chamber)	->	Whirl Island Lugia Entrance	(Whirl Island Waterfall Bottom)
SILVER_CAVE_ROOM_1 Exit	(Silver Cave Room 1)	->	SILVER_CAVE_ROOM_1 Entrance	(Silver Outside)
SILVER_CAVE_ROOM_2 Entrance	(Silver Cave Room 1)	->	Silver Cave Room 2 Exit	(Silver Cave Room 2)
Silver Cave Room 2 Exit	(Silver Cave Room 2)	->	SILVER_CAVE_ROOM_2 Entrance	(Silver Cave Room 1)
Silver Cave Room 3 Entrance	(Silver Cave Room 2)	->	Reds Room Exit	(Reds Room)
Silver Cave Left Waterfall 	(Silver Cave Left Waterfall)	->	Silver Cave Item Room North Exit	(Silver Cave Item Room 1)
Silver Cave Right Waterfall 	(Silver Cave Right Waterfall)	->	Silver Cave Item Room South Exit	(Silver Cave Item Room 2)
Reds Room Exit	(Reds Room)	->	Silver Cave Room 3 Entrance	(Silver Cave Room 2)
Silver Cave Item Room North Exit	(Silver Cave Item Room 1)	->	Silver Cave Left Waterfall 	(Silver Cave Left Waterfall)
Silver Cave Item Room South Exit	(Silver Cave Item Room 2)	->	Silver Cave Right Waterfall 	(Silver Cave Right Waterfall)
Dark Cave Violet Exit	(Dark Cave Violet)	->	DARK_CAVE_VIOLET_ENTRANCE Entrance	(Route 31)
Dark Cave Blackthorn Passage 	(Dark Cave Violet to Blackthorn)	->	Dark Cave North to South 	(Dark Cave North Block)
Dark Cave Route 46 Exit	(Dark Cave Route 46)	->	Route 46 Dark Cave Entrance	(Blackthorn Lower Still)
Dark Cave North Exit	(Dark Cave North)	->	DARK_CAVE_BLACKTHORN_ENTRANCE Entrance	(Blackthorn)
Dark Cave North to South 	(Dark Cave North Block)	->	Dark Cave Blackthorn Passage 	(Dark Cave Violet to Blackthorn)
DRAGONS_DEN_1F Exit	(Dragons Den Hall 1)	->	DRAGONS_DEN_1F Entrance	(Blackthorn Clair Defeated Surf)
Dragons Den Hall 1 Ladder Down 	(Dragons Den Hall 1)	->	Dragons Den Hall 2 Ladder Up 	(Dragons Den Hall 2)
Dragons Den Main Entrance	(Dragons Den Hall 2)	->	Dragons Den Main Exit	(Dragons Den)
Dragons Den Hall 2 Ladder Up 	(Dragons Den Hall 2)	->	Dragons Den Hall 1 Ladder Down 	(Dragons Den Hall 1)
Dragons Den Main Exit	(Dragons Den)	->	Dragons Den Main Entrance	(Dragons Den Hall 2)
DRAGON_SHRINE Entrance	(Dragons Den Shrine)	->	DRAGON_SHRINE Exit	(Dragon Shrine)
DRAGON_SHRINE Exit	(Dragon Shrine)	->	DRAGON_SHRINE Entrance	(Dragons Den Shrine)
DRAGON_SHRINE Exit 2	(Dragon Shrine)	->	DRAGON_SHRINE Entrance	(Dragons Den Shrine)
Tojho West Exit	(Tojho Falls West)	->	Tojho Falls West Entrance	(Tojho West)
Tojho Falls East Exit	(Tojho Falls East)	->	Tojho Falls East Entrance	(Tojho Exit)
OLIVINE_POKECENTER_1F Exit	(Olivine Center)	->	OLIVINE_POKECENTER_1F Entrance	(Olivine)
OLIVINE_POKECENTER_1F Exit 2	(Olivine Center)	->	OLIVINE_POKECENTER_1F Entrance	(Olivine)
OLIVINE_GYM Exit	(Olivine Gym)	->	OLIVINE_GYM Entrance	(Olivine)
OLIVINE_GYM Exit 2	(Olivine Gym)	->	OLIVINE_GYM Entrance	(Olivine)
Olivine Trade House Exit	(Olivine Trade House)	->	OLIVINE_TIMS_HOUSE Entrance	(Olivine)
Olivine Trade House Exit 2	(Olivine Trade House)	->	OLIVINE_TIMS_HOUSE Entrance	(Olivine)
X	(X)	->	OLIVINE_HOUSE_BETA Entrance	(Olivine)
X	(X)	->	OLIVINE_HOUSE_BETA Entrance	(Olivine)
OLIVINE_PUNISHMENT_SPEECH_HOUSE Exit	(Olivine Punishment House)	->	OLIVINE_PUNISHMENT_SPEECH_HOUSE Entrance	(Olivine)
OLIVINE_PUNISHMENT_SPEECH_HOUSE Exit 2	(Olivine Punishment House)	->	OLIVINE_PUNISHMENT_SPEECH_HOUSE Entrance	(Olivine)
OLIVINE_GOOD_ROD_HOUSE Exit	(Olivine Good Rod House)	->	OLIVINE_GOOD_ROD_HOUSE Entrance	(Olivine)
OLIVINE_GOOD_ROD_HOUSE Exit 2	(Olivine Good Rod House)	->	OLIVINE_GOOD_ROD_HOUSE Entrance	(Olivine)
OLIVINE_CAFE Exit	(Olivine Cafe)	->	OLIVINE_CAFE Entrance	(Olivine)
OLIVINE_CAFE Exit 2	(Olivine Cafe)	->	OLIVINE_CAFE Entrance	(Olivine)
OLIVINE_MART Exit	(Olivine Mart)	->	OLIVINE_MART Entrance	(Olivine)
OLIVINE_MART Exit 2	(Olivine Mart)	->	OLIVINE_MART Entrance	(Olivine)
Route 38 Exit from Ecruteak 	(Ecruteak/Route 38 Gate)	->	Route 38 to Ecruteak Gate Entrance	(Olivine)
Route 38 Exit from Ecruteak  2	(Ecruteak/Route 38 Gate)	->	Route 38 to Ecruteak Gate Entrance 2	(Olivine)
Ecruteak Exit from Route 38 	(Ecruteak/Route 38 Gate)	->	Ecruteak West to Route 38 Gate Entrance	(Ecruteak)
Ecruteak Exit from Route 38  2	(Ecruteak/Route 38 Gate)	->	Ecruteak West to Route 38 Gate Entrance 2	(Ecruteak)
Miltank Barn Exit	(Miltank Barn)	->	ROUTE_39_BARN Entrance	(Olivine)
Miltank Barn Exit 2	(Miltank Barn)	->	ROUTE_39_BARN Entrance	(Olivine)
Farmhouse Exit	(Farmhouse)	->	ROUTE_39_FARMHOUSE Entrance	(Olivine)
Farmhouse Exit 2	(Farmhouse)	->	ROUTE_39_FARMHOUSE Entrance	(Olivine)
MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Exit	(Mahogoney Gyarados House)	->	MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Entrance	(Mahogany)
MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Exit 2	(Mahogoney Gyarados House)	->	MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Entrance	(Mahogany)
MAHOGANY_GYM Exit	(Mahogany Gym)	->	MAHOGANY_GYM Entrance	(Mahogany Rockets Cleared)
MAHOGANY_GYM Exit 2	(Mahogany Gym)	->	MAHOGANY_GYM Entrance	(Mahogany Rockets Cleared)
MAHOGANY_POKECENTER_1F Exit	(Mahogany Center)	->	MAHOGANY_POKECENTER_1F Entrance	(Mahogany)
MAHOGANY_POKECENTER_1F Exit 2	(Mahogany Center)	->	MAHOGANY_POKECENTER_1F Entrance	(Mahogany)
Ecruteak Exit from Route 42 	(Ecruteak/Route 42 Gate)	->	Ecruteak East to Route 42 Gate Entrance	(Ecruteak)
Ecruteak Exit from Route 42  2	(Ecruteak/Route 42 Gate)	->	Ecruteak East to Route 42 Gate Entrance 2	(Ecruteak)
Route 42 Exit from Ecruteak 	(Ecruteak/Route 42 Gate)	->	Route 42 to Ecruteak Gate Entrance	(Route 42 West)
Route 42 Exit from Ecruteak  2	(Ecruteak/Route 42 Gate)	->	Route 42 to Ecruteak Gate Entrance 2	(Route 42 West)
Digletts Cave Vermilion Exit	(Digletts Cave Vermilion Side)	->	Vermilion Digletts Cave Entrance	(Snorlax)
Digletts Cave Vermilion Side 	(Digletts Cave Vermilion Side)	->	Digletts Cave Ladder Vermilion 	(Digletts Cave Main)
Digletts Cave Route 2 Exit	(Digletts Cave Route 2 Side)	->	Route 2 Digletts Cave Entrance	(Route 2 Diglett)
Digletts Cave Route 2 Side 	(Digletts Cave Route 2 Side)	->	Digletts Cave Ladder Route 2 	(Digletts Cave Main)
Digletts Cave Ladder Vermilion 	(Digletts Cave Main)	->	Digletts Cave Vermilion Side 	(Digletts Cave Vermilion Side)
Digletts Cave Ladder Route 2 	(Digletts Cave Main)	->	Digletts Cave Route 2 Side 	(Digletts Cave Route 2 Side)
Mt Moon Route 3 Exit	(Mount Moon Main)	->	Route 3 Mt Moon Entrance	(West Kanto)
Mt Moon Route 4 Exit	(Mount Moon Main)	->	Route 4 Mt Moon Entrance	(Route 4)
Mt Moon Main Shop Path 	(Mount Moon Main)	->	Mount Moon Shop Passage Out 	(Mount Moon Shop Passage Out)
Mount Moon Main Ledge 	(Mount Moon Main Ledge)	->	Mount Moon Shop Passage In 	(Mount Moon Shop Passage In)
Mount Moon Shop Passage Out Exit	(Mount Moon Shop Passage Out)	->	Mount Moon Square North Entrance	(Mt. Moon Square)
Mount Moon Shop Passage In Exit	(Mount Moon Shop Passage In)	->	Mount Moon Sqaure South Entrance	(Mt. Moon Square)
Mount Moon Shop Passage Out 	(Mount Moon Shop Passage Out)	->	Mt Moon Main Shop Path 	(Mount Moon Main)
Mount Moon Shop Passage In 	(Mount Moon Shop Passage In)	->	Mount Moon Main Ledge 	(Mount Moon Main Ledge)
Underground Exit Route 5 	(NS Underground)	->	Route 5 Underground Stairs 	(Route 5 Underground)
Underground Exit Route 6 	(NS Underground)	->	Route 6 Underground Stairs 	(Route 6 Underground Gate)
Rock Tunnel North Exit	(Rock Tunnel North Exit)	->	Route 9 Rock Tunnel Entrance	(Route 9 Route)
Rock Tunnel South Exit	(Rock Tunnel South Exit)	->	Route 10 Rock Tunnel Entrance	(West Kanto)
Rock Tunnel Passage TS 	(Rock Tunnel 1F Passage)	->	Rock Tunnel BF1 North Passage North 	(Rock Tunnel BF1 North)
Rock Tunnel Passage TN 	(Rock Tunnel 1F Passage)	->	Rock Tunnel BF1 South Passage East 	(Rock Tunnel BF1 South)
Rock Tunnel North Ladder 	(Rock Tunnel North Exit)	->	Rock Tunnel BF1 North Passage South 	(Rock Tunnel BF1 North)
Rock Tunnel South Ladder 	(Rock Tunnel South Exit)	->	Rock Tunnel BF1 South Passage North 	(Rock Tunnel BF1 South)
Rock Tunnel BF1 South Passage North 	(Rock Tunnel BF1 South)	->	Rock Tunnel South Ladder 	(Rock Tunnel South Exit)
Rock Tunnel BF1 South Passage East 	(Rock Tunnel BF1 South)	->	Rock Tunnel Passage TN 	(Rock Tunnel 1F Passage)
Rock Tunnel BF1 North Passage North 	(Rock Tunnel BF1 North)	->	Rock Tunnel Passage TS 	(Rock Tunnel 1F Passage)
Rock Tunnel BF1 North Passage South 	(Rock Tunnel BF1 North)	->	Rock Tunnel North Ladder 	(Rock Tunnel North Exit)
Victory Road Gate Exit	(Victory Road Hall 1)	->	Victory Road Entrance 	(Victory Road Gate)
Victory Road 1F Up 	(Victory Road Hall 1)	->	Victory Road 2F Down 	(Victory Road Hall 2)
Victory Road 2F Down 	(Victory Road Hall 2)	->	Victory Road 1F Up 	(Victory Road Hall 1)
Victory Road 2F Up 	(Victory Road Hall 2)	->	Victory Road 3F Down 	(Victory Road Hall 3)
Victory Road 3F Down 	(Victory Road Hall 3)	->	Victory Road 2F Up 	(Victory Road Hall 2)
Victory Road 2F Ledge Up 	(Victory Road Hall 2 Ledge)	->	Victory Road 3F Ledge Down 	(Victory Road Hall 3 Ledge)
Victory Road 3F Ledge Down 	(Victory Road Hall 3 Ledge)	->	Victory Road 2F Ledge Up 	(Victory Road Hall 2 Ledge)
VICTORY_ROAD Exit	(Victory Road Hall 3)	->	VICTORY_ROAD Entrance	(Route 23)
Tin Tower Access Exit	(Tin Tower Access Entrance)	->	ECRUTEAK_TIN_TOWER_ENTRANCE Entrance	(Ecruteak)
Tin Tower Access Exit 2	(Tin Tower Access Entrance)	->	ECRUTEAK_TIN_TOWER_ENTRANCE Entrance	(Ecruteak)
Tin Tower Access Corridor Entrance	(Tin Tower Access North)	->	Tin Tower Access Corridor Exit	(Tin Tower Access Corridor)
Tin Tower Access Corridor Exit	(Tin Tower Access Corridor)	->	Tin Tower Access Corridor Entrance	(Tin Tower Access North)
Wise Trio Room From Access Entrance	(Tin Tower Access Corridor)	->	Wise Trio West Exit	(Wise Trio West)
Wise Trio East Exit	(Wise Trio East)	->	WISE_TRIOS_ROOM Entrance	(Ecruteak Tin Tower)
Wise Trio East Exit 2	(Wise Trio East)	->	WISE_TRIOS_ROOM Entrance 2	(Ecruteak Tin Tower)
Wise Trio West Exit	(Wise Trio West)	->	Wise Trio Room From Access Entrance	(Tin Tower Access Corridor)
ECRUTEAK_POKECENTER_1F Exit	(Ecruteak Center)	->	ECRUTEAK_POKECENTER_1F Entrance	(Ecruteak)
ECRUTEAK_POKECENTER_1F Exit 2	(Ecruteak Center)	->	ECRUTEAK_POKECENTER_1F Entrance	(Ecruteak)
ECRUTEAK_LUGIA_SPEECH_HOUSE Exit	(Ecruteak Lugia House)	->	ECRUTEAK_LUGIA_SPEECH_HOUSE Entrance	(Ecruteak)
ECRUTEAK_LUGIA_SPEECH_HOUSE Exit 2	(Ecruteak Lugia House)	->	ECRUTEAK_LUGIA_SPEECH_HOUSE Entrance	(Ecruteak)
DANCE_THEATRE Exit	(Dance Theater)	->	DANCE_THEATRE Entrance	(Ecruteak)
DANCE_THEATRE Exit 2	(Dance Theater)	->	DANCE_THEATRE Entrance	(Ecruteak)
ECRUTEAK_MART Exit	(Ecruteak Mart)	->	ECRUTEAK_MART Entrance	(Ecruteak)
ECRUTEAK_MART Exit 2	(Ecruteak Mart)	->	ECRUTEAK_MART Entrance	(Ecruteak)
ECRUTEAK_GYM Exit	(Ecruteak Gym)	->	ECRUTEAK_GYM Entrance	(Ecruteak)
ECRUTEAK_GYM Exit 2	(Ecruteak Gym)	->	ECRUTEAK_GYM Entrance	(Ecruteak)
ECRUTEAK_ITEMFINDER_HOUSE Exit	(Ecruteak Itemfinder House)	->	ECRUTEAK_ITEMFINDER_HOUSE Entrance	(Ecruteak)
ECRUTEAK_ITEMFINDER_HOUSE Exit 2	(Ecruteak Itemfinder House)	->	ECRUTEAK_ITEMFINDER_HOUSE Entrance	(Ecruteak)
BLACKTHORN_GYM_1F Exit	(Blackthorn Gym 1F Main)	->	BLACKTHORN_GYM_1F Entrance	(Blackthorn Rockets Cleared)
BLACKTHORN_GYM_1F Exit 2	(Blackthorn Gym 1F Main)	->	BLACKTHORN_GYM_1F Entrance	(Blackthorn Rockets Cleared)
Blackthorn Gym First Stairs Up 	(Blackthorn Gym 1F Main)	->	Blackthorn Gym First Stairs Down 	(Blackthorn Gym Boulders Room)
Blackthorn Gym Second Stairs Up 	(Blackthorn Gym Middle)	->	Blackthorn Gym Second Stairs Down 	(Blackthorn Gym Boulders Room)
Blackthorn Gym First Stairs Down 	(Blackthorn Gym Boulders Room)	->	Blackthorn Gym First Stairs Up 	(Blackthorn Gym 1F Main)
Blackthorn Gym Second Stairs Down 	(Blackthorn Gym Boulders Room)	->	Blackthorn Gym Second Stairs Up 	(Blackthorn Gym Middle)
BLACKTHORN_DRAGON_SPEECH_HOUSE Exit	(Blackthorn Dragon Speech House)	->	BLACKTHORN_DRAGON_SPEECH_HOUSE Entrance	(Blackthorn)
BLACKTHORN_DRAGON_SPEECH_HOUSE Exit 2	(Blackthorn Dragon Speech House)	->	BLACKTHORN_DRAGON_SPEECH_HOUSE Entrance	(Blackthorn)
Blackthorn Trade House Exit	(Blackthorn Trade House)	->	BLACKTHORN_EMYS_HOUSE Entrance	(Blackthorn)
Blackthorn Trade House Exit 2	(Blackthorn Trade House)	->	BLACKTHORN_EMYS_HOUSE Entrance	(Blackthorn)
BLACKTHORN_MART Exit	(Blackthorn Mart)	->	BLACKTHORN_MART Entrance	(Blackthorn)
BLACKTHORN_MART Exit 2	(Blackthorn Mart)	->	BLACKTHORN_MART Entrance	(Blackthorn)
BLACKTHORN_POKECENTER_1F Exit	(Blackthorn Poke Center)	->	BLACKTHORN_POKECENTER_1F Entrance	(Blackthorn)
BLACKTHORN_POKECENTER_1F Exit 2	(Blackthorn Poke Center)	->	BLACKTHORN_POKECENTER_1F Entrance	(Blackthorn)
MOVE_DELETERS_HOUSE Exit	(Move Deleters)	->	MOVE_DELETERS_HOUSE Entrance	(Blackthorn)
MOVE_DELETERS_HOUSE Exit 2	(Move Deleters)	->	MOVE_DELETERS_HOUSE Entrance	(Blackthorn)
CINNABAR_POKECENTER_1F Exit	(Cinnabar Pokecenter)	->	CINNABAR_POKECENTER_1F Entrance	(Cinnabar)
CINNABAR_POKECENTER_1F Exit 2	(Cinnabar Pokecenter)	->	CINNABAR_POKECENTER_1F Entrance	(Cinnabar)
X	(X)	->	CINNABAR_POKECENTER_1F Exit 2 2	(Cinnabar Pokecenter)
Fuschia Exit from Route 19 	(Fucshia/Route 19 Gate)	->	Fuchsia To Route 19 Gate Entrance	(Fuchsia)
Fuschia Exit from Route 19  2	(Fucshia/Route 19 Gate)	->	Fuchsia To Route 19 Gate Entrance 2	(Fuchsia)
Route 19 Exit from Fuschia  	(Fucshia/Route 19 Gate)	->	ROUTE_19_FUCHSIA_GATE Entrance	(Route 19 Boulders)
Route 19 Exit from Fuschia   2	(Fucshia/Route 19 Gate)	->	ROUTE_19_FUCHSIA_GATE Entrance	(Route 19 Boulders)
SEAFOAM_GYM Exit	(Seafoam Gym)	->	SEAFOAM_GYM Entrance	(Seafoam Gym Entrance)
CERULEAN_GYM_BADGE_SPEECH_HOUSE Exit	(Cerulean Gym Badge House)	->	CERULEAN_GYM_BADGE_SPEECH_HOUSE Entrance	(Cerulean)
CERULEAN_GYM_BADGE_SPEECH_HOUSE Exit 2	(Cerulean Gym Badge House)	->	CERULEAN_GYM_BADGE_SPEECH_HOUSE Entrance	(Cerulean)
CERULEAN_POLICE_STATION Exit	(Cerulean Dig House)	->	CERULEAN_POLICE_STATION Entrance	(Cerulean)
CERULEAN_POLICE_STATION Exit 2	(Cerulean Dig House)	->	CERULEAN_POLICE_STATION Entrance	(Cerulean)
CERULEAN_TRADE_SPEECH_HOUSE Exit	(Cerulean Trade Speech House)	->	CERULEAN_TRADE_SPEECH_HOUSE Entrance	(Cerulean)
CERULEAN_TRADE_SPEECH_HOUSE Exit 2	(Cerulean Trade Speech House)	->	CERULEAN_TRADE_SPEECH_HOUSE Entrance	(Cerulean)
CERULEAN_POKECENTER_1F Exit	(Cerulean Pokecenter)	->	CERULEAN_POKECENTER_1F Entrance	(Cerulean)
CERULEAN_POKECENTER_1F Exit 2	(Cerulean Pokecenter)	->	CERULEAN_POKECENTER_1F Entrance	(Cerulean)
CERULEAN_POKECENTER_1F Exit 2 2 2	(Cerulean Pokecenter)	->	CERULEAN_POKECENTER_1F Exit	(Cerulean Pokecenter)
CERULEAN_GYM Exit	(Cerulean Gym)	->	CERULEAN_GYM Entrance	(Cerulean)
CERULEAN_GYM Exit 2	(Cerulean Gym)	->	CERULEAN_GYM Entrance	(Cerulean)
CERULEAN_MART Exit	(Cerulean Mart)	->	CERULEAN_MART Entrance	(Cerulean)
CERULEAN_MART Exit 2	(Cerulean Mart)	->	CERULEAN_MART Entrance	(Cerulean)
ROUTE_10_POKECENTER_1F Exit	(Route 10 Pokecenter)	->	ROUTE_10_POKECENTER_1F Entrance	(Route 9 Route)
ROUTE_10_POKECENTER_1F Exit 2	(Route 10 Pokecenter)	->	ROUTE_10_POKECENTER_1F Entrance	(Route 9 Route)
X	(X)	->	ROUTE_10_POKECENTER_1F Exit 2 2	(Route 10 Pokecenter)
POWER_PLANT Exit	(Power Plant Building)	->	POWER_PLANT Entrance	(Power Entrance)
POWER_PLANT Exit 2	(Power Plant Building)	->	POWER_PLANT Entrance	(Power Entrance)
BILLS_HOUSE Exit	(Bills Grandfather House)	->	BILLS_HOUSE Entrance	(Cerulean)
BILLS_HOUSE Exit 2	(Bills Grandfather House)	->	BILLS_HOUSE Entrance	(Cerulean)
AZALEA_POKECENTER_1F Exit	(Azalea Center)	->	AZALEA_POKECENTER_1F Entrance	(Azalea)
AZALEA_POKECENTER_1F Exit 2	(Azalea Center)	->	AZALEA_POKECENTER_1F Entrance	(Azalea)
CHARCOAL_KILN Exit	(Charcoal Kiln)	->	CHARCOAL_KILN Entrance	(Azalea)
CHARCOAL_KILN Exit 2	(Charcoal Kiln)	->	CHARCOAL_KILN Entrance	(Azalea)
AZALEA_MART Exit	(Azalea Mart)	->	AZALEA_MART Entrance	(Azalea)
AZALEA_MART Exit 2	(Azalea Mart)	->	AZALEA_MART Entrance	(Azalea)
KURTS_HOUSE Exit	(Kurts House)	->	KURTS_HOUSE Entrance	(Azalea)
KURTS_HOUSE Exit 2	(Kurts House)	->	KURTS_HOUSE Entrance	(Azalea)
AZALEA_GYM Exit	(Azalea Gym)	->	AZALEA_GYM Entrance	(Azalea Saved Slowpokes)
AZALEA_GYM Exit 2	(Azalea Gym)	->	AZALEA_GYM Entrance	(Azalea Saved Slowpokes)
LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Exit	(Lake Of Rage Hidden Power House)	->	LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Entrance	(Lake Of Rage Cut)
LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Exit 2	(Lake Of Rage Hidden Power House)	->	LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Entrance	(Lake Of Rage Cut)
LAKE_OF_RAGE_MAGIKARP_HOUSE Exit	(Lake Of Rage Magikarp House)	->	LAKE_OF_RAGE_MAGIKARP_HOUSE Entrance	(Lake Of Rage)
LAKE_OF_RAGE_MAGIKARP_HOUSE Exit 2	(Lake Of Rage Magikarp House)	->	LAKE_OF_RAGE_MAGIKARP_HOUSE Entrance	(Lake Of Rage)
Route 43 Exit from Mahogoney 	(Mahogany/Route 43 Gate)	->	Route 43 to Mahogany Gate Entrance	(Lake Of Rage)
Route 43 Exit from Mahogoney  2	(Mahogany/Route 43 Gate)	->	Route 43 to Mahogany Gate Entrance 2	(Lake Of Rage)
Mahogany Exit from Route 43 	(Mahogany/Route 43 Gate)	->	Mahogany North to Route 43 Gate Entrance	(Mahogany)
Mahogany Exit from Route 43  2	(Mahogany/Route 43 Gate)	->	Mahogany North to Route 43 Gate Entrance	(Mahogany)
Route 43 Gate North Exit	(Route 43 Gate)	->	Route 43 Gate South Entrance	(Lake Of Rage)
Route 43 Gate North Exit 2	(Route 43 Gate)	->	Route 43 Gate South Entrance 2	(Lake Of Rage)
Route 43 Gate South Exit	(Route 43 Gate)	->	Route 43 Gate North Entrance	(Lake Of Rage)
Route 43 Gate South Exit 2	(Route 43 Gate)	->	Route 43 Gate North Entrance	(Lake Of Rage)
VIOLET_MART Exit	(Violet Mart)	->	VIOLET_MART Entrance	(Violet)
VIOLET_MART Exit 2	(Violet Mart)	->	VIOLET_MART Entrance	(Violet)
VIOLET_GYM Exit	(Violet Gym)	->	VIOLET_GYM Entrance	(Violet)
VIOLET_GYM Exit 2	(Violet Gym)	->	VIOLET_GYM Entrance	(Violet)
Violet School Exit	(Violet School)	->	Violet School Entrance	(Violet)
Violet School Exit 2	(Violet School)	->	Violet School Entrance	(Violet)
VIOLET_NICKNAME_SPEECH_HOUSE Exit	(Violet Nickname House)	->	VIOLET_NICKNAME_SPEECH_HOUSE Entrance	(Violet)
VIOLET_NICKNAME_SPEECH_HOUSE Exit 2	(Violet Nickname House)	->	VIOLET_NICKNAME_SPEECH_HOUSE Entrance	(Violet)
